cosmosvaloper,cosmos,moniker,pubkey,address,cosmosvalcons,bonded,jailed,left_active_set,left_heights,joined_active_set,joined_heights,jailed_during_period,jailed_time,jailed_block,jailed_reason
cosmosvaloper1xtclm74k5hudvujyul70lyeuak30tl9hxcwz7f,cosmos1xtclm74k5hudvujyul70lyeuak30tl9hrv6hj6,BlockHunters 🎯,S6N8Q1n204UwyPR16TYpOm4jbgg+9cDWiYrs3HvnBa0=,90E878E72849980A48B2516658B9F37097A8BB13,cosmosvalcons1jr583eegfxvq5j9j29n93w0nwzt63wcn80zhjg,False,True,False,,False,,False,,,
cosmosvaloper1xv27ewwu9hlutxrgvu8muzkfg8tdly5h56ccpq,cosmos1xv27ewwu9hlutxrgvu8muzkfg8tdly5h3wvddn,KerenStake,m0KM0ytgNLwvwtmbwVTo+U4t+7AYu+f7jktjHDz1nO4=,99F7AA53B3ADD0BEA17BC4FF3B9EA25F70C57F59,cosmosvalcons1n8m655an4hgtagtmcnlnh84ztacv2l6e5r6gxu,False,True,False,,False,,False,,,
cosmosvaloper1xvw7z6rk86mwf8ehfuu8qhdunfs9l8eauespgm,cosmos1xvw7z6rk86mwf8ehfuu8qhdunfs9l8eaedy5yg,proposer,aoVm6OAHoG//HY9/P4x6dqgGTP/NVq/AJwmLaCdYJpk=,9F8313A54832D53BC5E3FBDFA342EB14C85FC6BF,cosmosvalcons1n7p38f2gxt2nh30rl006xshtzny9l34lud0dhk,False,True,False,,False,,False,,,
cosmosvaloper1x5wgh6vwye60wv3dtshs9dmqggwfx2ldk5cvqu,cosmos1x5wgh6vwye60wv3dtshs9dmqggwfx2ldnqvev0,Cosmostation,LKwKvQPVTwxwW4UDpyIvGW8Sa9sUdaxhhhVdOigrEyA=,01458B61F0D7DE6E90798FE8C370413D718EB34C,cosmosvalcons1q9zckc0s6l0xayre3l5vxuzp84ccav6vt5qy8s,False,True,False,,False,,False,,,
cosmosvaloper1xhp07jjkm2yukjy8rge4j9a4urgnyerulkcyh9,cosmos1xhp07jjkm2yukjy8rge4j9a4urgnyeru6zv3mk,test🧪,Wk4qYY887VYEcybKtTKmaXZ2rBfKVNUzvZ3qNYrjxAs=,8753357219D0B8E7C6ABCC2D0CF8ACBE4D1AD85E,cosmosvalcons1safn2use6zuw034teskse79vhex34kz74uwp87,False,True,False,,False,,False,,,
cosmosvaloper1xcv70z33a5z3lcrj5m6f2z4d89ajcq5aa0pgvu,cosmos1xcv70z33a5z3lcrj5m6f2z4d89ajcq5acm4aq0,g13d-test2,W8/nUf7BxKVEpkuWhOME8Td7lkeE926E6URR4SL84b0=,9F674E13278144F243E759BE45A917ADD9F09865,cosmosvalcons1nan5uye8s9z0ysl8txlyt2gh4hvlpxr945sm3n,False,True,False,,False,,False,,,
cosmosvaloper1xeq3jmpxkwg2fwn34nrj25r7dxczzctau39rjh,cosmos1xeq3jmpxkwg2fwn34nrj25r7dxczzctae93k7y,myvalidator,oWg2ISpLF405Jcm2vXV+2v4fnjodh6aafuIdeoW+rUw=,164C0869522099DCA86716AB9AFA087CF47FAEC0,cosmosvalcons1zexqs62jyzvae2r8z64e47sg0n68ltkqpskk03,False,False,False,,False,,False,,,
cosmosvaloper18pmx2v3fk6klfmjq3d5xmquzk97atlel42qhyx,cosmos18pmx2v3fk6klfmjq3d5xmquzk97atlels75zg4,node101,qEvuNBiPIndb7wAvUd53ecHxe3b+xeT0l8Zfbjb7KGU=,9F0A6208EFE871124211A25F54361106A11EF221,cosmosvalcons1nu9xyz80apc3yss35f04gds3q6s3au3p4j0w8d,False,True,False,,False,,False,,,
cosmosvaloper18zqheq54mahrnjul4tykumuhsj5pms7v7cr944,cosmos18zqheq54mahrnjul4tykumuhsj5pms7vmvhsex,KalpaTech,iTif8WGSm1keuRCyPMVMK0ueXXzRRXNSm3nllLZImig=,67FFCD2A4A82FE8C9D321ADE7D3A8ADC857F0B02,cosmosvalcons1vllu62j2stlge8fjrt086w52mjzh7zczldmw7e,True,False,False,,True,18853588,False,,,
cosmosvaloper18r8lfft7z0nawdml4mk0d32ksglr8q626jre39,cosmos18r8lfft7z0nawdml4mk0d32ksglr8q62lxhvak,Sr20de,tyseWmiSaos+NmhG1KOuPfF0uNvZhE7odqNnbQQZke0=,FA95430DEEF4619B76C3A486231683F145016AFC,cosmosvalcons1l225xr0w73sekakr5jrzx95r79zsz6huudcup4,True,False,False,,False,,False,,,
cosmosvaloper18r27wxh48n3cmreehqsu8qgk7t9umhp3sgzsfk,cosmos18r27wxh48n3cmreehqsu8qgk7t9umhp34uk999,ugprade-val-1,N+8mh7sHczQ7BrX+zjuoswvzcvTL1SjUSbi76Je9+nE=,FF57AFFDC055C3B25EFAF6240BA2E60C4DB3082C,cosmosvalcons1lat6llwq2hpmyhh67cjqhghxp3xmxzpvggcfv9,False,True,False,,False,,False,,,
cosmosvaloper18rw0prhskw38kt99ypae4ka46k9js58u48un4z,cosmos18rw0prhskw38kt99ypae4ka46k9js58usngxe3,GATA HUB,VnjeBx+AgAXxr4nvqKNwfTpuNhnlx+7ole+RbikT7YY=,EA1E04CC4F198BFF53F3AC476D5E5166DD45419E,cosmosvalcons1ag0qfnz0rx9l75ln43rk6hj3vmw52sv7gwzjg6,True,False,False,,False,,False,,,
cosmosvaloper18trtetwlrwyaw79dk288wxg9dk47hwe7lmlrdh,cosmos18trtetwlrwyaw79dk288wxg9dk47hwe760tkpy,ChainLayer,HBBpviJS+EpRiisMQRQagNflsFwJa1zC7ElfzMgrymk=,BF7F8E2986D59323C1D7B8974E325E13CB832668,cosmosvalcons1halcu2vx6kfj8swhhzt5uvj7z09cxfnghu2uja,False,True,False,,False,,False,,,
cosmosvaloper18d60wcs2l3mdk5zz7rc9w4qmnpv3f6mj5uxgen,cosmos18d60wcs2l3mdk5zz7rc9w4qmnpv3f6mj3gja4q,01node,eguEFMFLTf31h29PoiMhBTn9fZZafEJx/t6AA9KmYSU=,9911F956558216B7257C7C362F6F7A09C8BC9718,cosmosvalcons1nyglj4j4sgttwftu0smz7mm6p8yte9ccqppmgy,True,False,False,,False,,False,,,
cosmosvaloper18w4xd237ng8v4ne0pkzymclxk8wzzgzccz06jk,cosmos18w4xd237ng8v4ne0pkzymclxk8wzzgzcakm079,Stakewolle.com,2AQADYgTmjmZHH9lVF4M/A3zGi3EkbelIe86qHn/nHg=,F0FC7BAD7C0A9888F065E2881B86B87791547AD5,cosmosvalcons17r78httup2vg3ur9u2yphp4cw7g4g7k4pu9w2z,False,True,False,,False,,False,,,
cosmosvaloper18086rkl3lq20vyhcpxvpw2ljzdjjdxp7646dhm,cosmos18086rkl3lq20vyhcpxvpw2ljzdjjdxp7lpwcmg,P2P.org Validator,fpuzctmlGui+fBEtAcepmOyZ6WJHTSskd1PKFd4naK0=,07446EFFFB93F1FC7190CC55440D00416A358CFA,cosmosvalcons1qazxallmj0clcuvse325grgqg94rtr86ykznv5,False,True,False,,False,,False,,,
cosmosvaloper180nvp7928mgrwkeek25v923weacnzj5dqdxqm0,cosmos180nvp7928mgrwkeek25v923weacnzj5d9ej4hu,node101,Ha5h++HX+NAw8jZXBkrrUAjkz9WAvGxyeI5AJJqZeW4=,6F64AD8F7E42B42E602DC4A4D9683CC3515A67F8,cosmosvalcons1daj2mrm7g26zucpdcjjdj6pucdg45elclvepch,True,False,False,,False,,False,,,
cosmosvaloper18jnendz2jdsjuncep5ps03vdy8hktqu6g7drr5,cosmos18jnendz2jdsjuncep5ps03vdy8hktqu6d2ek08,salt 🧂,eWSjr9r1rmAHrFD5SslyNO9KDElFTaVtlgsIqTfa4Sc=,4929DE976B630791FE7C2592F44DE85671124302,cosmosvalcons1fy5aa9mtvvrerlnuykf0gn0g2ec3ysczsq07pd,False,True,False,,False,,False,,,
cosmosvaloper18nwtq29w5f3d56ynw0jhjacj3qqmfhzg7lcuml,cosmos18nwtq29w5f3d56ynw0jhjacj3qqmfhzgmtvfhv,ugprade-val-3,3kexzeVOV/fa8CGeBszv8vc4gEc81taA7Fhw+kG4eDE=,835462A92AE313E87BB91E6C656AC2CF11DFF6B2,cosmosvalcons1sd2x92f2uvf7s7aerekx26kzeugala4ja5q6j8,False,True,False,,False,,False,,,
cosmosvaloper18hpcvjrtzklpcfdd9s3aln0ap0qgjq7nuy7fpc,cosmos18hpcvjrtzklpcfdd9s3aln0ap0qgjq7nes2udt,Cosmic Validator,8qC/6MfzBn1t7jeRbBmcD/OYrzzvXZMjuHzK9PVVAA8=,C18EF00B70E2F6EB2D20C6482AE223AE18EBC72E,cosmosvalcons1cx80qzmsutmwktfqceyz4c3r4cvwh3ewmvu0vc,True,False,False,,False,,False,,,
cosmosvaloper18cdca0zu0s33myygclw68h4m37wp3xw9s6d7sj,cosmos18cdca0zu0s33myygclw68h4m37wp3xw94wetup,your-validator-moniker-1,JWr4W5oyQNCghTRnkECNOOIUfO24uQiAkX/GfKAOHvM=,7ACE3A884BFC9645188F72313E682ABE861E3EE9,cosmosvalcons10t8r4zztljty2xy0wgcnu6p2h6rpu0hf786zux,False,True,False,,False,,False,,,
cosmosvaloper18eka2ye9lp4r6yts6gsk9xfg4wfsqugumwca3p,cosmos18eka2ye9lp4r6yts6gsk9xfg4wfsqugu76vgaj,Lilytest,ny4/UvZriuXBtp9uEehcV87TxgtzQ2H45MZzjrL2UPI=,BFFE6C2F723FADB59E72FBA58A02B30933299679,cosmosvalcons1hllxctmj87kmt8njlwjc5q4npyejn9ne5je2wa,False,True,False,,False,,False,,,
cosmosvaloper18mgv4y086d6c3pfd6te77udd4z5da0etlaxl7d,cosmos18mgv4y086d6c3pfd6te77udd4z5da0et6fj2j7,bttr-validator,V3eFOFcWkobaVAqEuNJX7um67tWFkClsZe8yzf7k2XQ=,055D6EE704174CA2A390AEAC831E1E0E9677344B,cosmosvalcons1q4wkaecyzax29gus46kgx8s7p6t8wdztt0n62n,False,True,False,,False,,False,,,
cosmosvaloper18m4tgtgtlaxjf4nudsxlt454vsxmyqh0x2yzcz,cosmos18m4tgtgtlaxjf4nudsxlt454vsxmyqh0r7sh53,StakingFacilities,k3UPpO5Sz+jsjnQbKA8CKLTMt/MzekBfhB9UJfWLi9c=,26AD6A502F2E563811093651E2E3887A09046D67,cosmosvalcons1y6kk55p09etrsygfxeg79cug0gysgmt82l5y22,False,True,False,,False,,False,,,
cosmosvaloper18unesph0xdwgmpgmehr7kmpjykdnkg53s47ugv,cosmos18unesph0xdwgmpgmehr7kmpjykdnkg534p2fyl,Golden Ratio Staking,pMnEKIn+EHZfST8u2OBzEe8u0ww4vg7Xo8D6RV2J08A=,06FBE770C4BC8E735E7F5E13D4BA2506C4E0B8A4,cosmosvalcons1qma7wuxyhj88xhnltcfafw39qmzwpw9yf8rr7a,True,False,False,,False,,False,,,
cosmosvaloper18lz3nz3nyhtewm35npaccnc7javzmyvfake7j7,cosmos18lz3nz3nyhtewm35npaccnc7javzmyvfczdt7d,Citizen Web3,o8g1kTtaiCeKXxuRr2bGluU4SDad6hjaPKCSqPGmw6Q=,546226DD302A089D0E86616158F845B696B57BCE,cosmosvalcons1233zdhfs9gyf6r5xv9s437z9k6tt277wljr022,True,False,False,,False,,False,,,
cosmosvaloper1gqrcl0enm2jhsjzgaft3zqvxn9ht4qavny64vc,cosmos1gqrcl0enm2jhsjzgaft3zqvxn9ht4qavkswqqt,cmh2,f1Q3CNXL8b/GP25xqvkN2NL6nafhP9sYLIzXB3ZKWpc=,1E65419917CE81855A67B54AFB93633D95FBD268,cosmosvalcons1rej5rxghe6qc2kn8k490hymr8k2lh5nga9gru3,False,True,False,,False,,False,,,
cosmosvaloper1gphpnws0qeq4hlraknd6fshl0ewz8a5f7403qu,cosmos1gphpnws0qeq4hlraknd6fshl0ewz8a5fmpmyv0,DSRV,yjKCxj8Gq49YyR0OwkIA84NsRnZsQxzbSCi+KqcwaBQ=,76B9CA78AE2F849AE24C5DFF080FF196F0628610,cosmosvalcons1w6uu579w97zf4cjvthlssrl3jmcx9pssx6q729,True,False,False,,False,,False,,,
cosmosvaloper1g9zvf3vfg7gkhp6mmgzesa5f2r6lus7gxwxw9m,cosmos1g9zvf3vfg7gkhp6mmgzesa5f2r6lus7gr6jmfg,hanks-validator-00000000000000000,q/KyHIsvc+pahicF5C0h0usdC2l0jpGQK8gpRpGJF9E=,7ADB8DDB8BB8EE44AC08C2FCFBB3F61CD8DD507A,cosmosvalcons10tdcmkuthrhyftqgct70hvlkrnvd65r6x9pueq,False,True,False,,False,,False,,,
cosmosvaloper1g9huell9tvekqwy08yhlgn388ev8t99m7gc40d,cosmos1g9huell9tvekqwy08yhlgn388ev8t99mmuvqr7,cosmos-provider-k8s-test-1,NET/lD//VXCMG1bqZ+YmGKqQ6cKt6wbKASokBI4mf18=,966C08DFDAA78B4ECF25A81D8F47666A15C3E623,cosmosvalcons1jekq3h765795ane94qwc73mxdg2u8e3r8kacu8,False,True,False,,False,,False,,,
cosmosvaloper1gx9h7x9daqsqmhcqlzhvczxcqz96q5c83ckg24,cosmos1gx9h7x9daqsqmhcqlzhvczxcqz96q5c85vzaxx,Quasar 🤖🧬🧠,pZAPJnLqQugMv/xjB/PZangPfr6Us82pOUhTF1oc3Qg=,C23EB3F2C318AFDD461D511B789547E2D0BA55CB,cosmosvalcons1cglt8ukrrzha63sa2ydh3928utgt54wtclcruf,True,False,False,,False,,False,,,
cosmosvaloper1geg9ujtstt5wjt7z7m58cze43y3d253wy3m2qs,cosmos1geg9ujtstt5wjt7z7m58cze43y3d253wp90lvr,Silk Nodes,L8S1/fzYyGO7EXjrBhllib39RRm9UKti9V7PpWl8qQQ=,204146B5ABEF543E867D39D40238CA864BE16007,cosmosvalcons1ypq5dddtaa2rapna882qywx2se97zcq8t2ffza,True,False,False,,False,,False,,,
cosmosvaloper1g6t5qsyw0xf7xezzkklmnlnmjwga4lmdepusfd,cosmos1g6t5qsyw0xf7xezzkklmnlnmjwga4lmdu4g997,PR-Testnet,uA6ZZlj/VH5miYZtUaPOM8mBtZfzslMdLZyheTZbTlY=,0A45FA5E7C3AA6E29E5F4D6F723C3EF5A435E709,cosmosvalcons1pfzl5hnu82nw98jlf4hhy0p77kjrtecf3mtspf,False,True,False,,False,,False,,,
cosmosvaloper1frdpmsqpqazm5a2y52uwasdt5vr9pntemu8as3,cosmos1frdpmsqpqazm5a2y52uwasdt5vr9pnte7gnguz,Stake&Relax 🦥,u6DhjEs90wiHAFGo1bhTxI+nZHialVuA+GT3XmBPCt8=,E62B06E4963B1D3DCEDE50D56B17628134F93E18,cosmosvalcons1uc4sdeyk8vwnmnk72r2kk9mzsy60j0scz7kk3z,True,False,False,,False,,False,,,
cosmosvaloper1frw8xefukzztn9a8dc46pn9au39r5tlmd9jpa5,cosmos1frw8xefukzztn9a8dc46pn9au39r5tlmg3x538,Kintsugi Nodes,je1SxFkQ7PDF2Dvm+ePsU8Hu+6eFz0CI7vUz7xEy8po=,A5CDDE8D3FCB6754C651409A04801A87AECBD092,cosmosvalcons15hxaarfledn4f3j3gzdqfqq6s7hvh5yjnk9hmk,False,True,False,,False,,False,,,
cosmosvaloper1f8hj85a6plhg4u6dewlrzzmeprrkxzjrk67t7v,cosmos1f8hj85a6plhg4u6dewlrzzmeprrkxzjrnw27jl,billy,QmutGFKtRLK8fjsvOqDmU/ZzYbOaiMWbEEbmtTnl1LA=,14A2D94035B0A7C6E5A2CD468F753D57DDBEBF33,cosmosvalcons1zj3djsp4kznudedze4rg7afa2lwma0enwcza7l,False,False,False,,False,,False,,,
cosmosvaloper1f5s56lcq46zat27v8l484958es5wrr8sx06tm9,cosmos1f5s56lcq46zat27v8l484958es5wrr8srmw7hk,coinhall.org 📈🔄,uz8FRj+MrmoKO9RuOYRVGaRp1AXIrxshfjEbVBt8lOw=,5131E54ECB1E83EDB293C4D3F18E09AE8EBC9DC0,cosmosvalcons12yc72nktr6p7mv5ncnflrrsf468te8wqqf9gvp,False,True,False,,False,,False,,,
cosmosvaloper1fctrwtph27t586q0u4fqmfmekfn8dwflufmrej,cosmos1fctrwtph27t586q0u4fqmfmekfn8dwflea0k4p,super-node,tDliF17K/GAPNq0+N4dUhIhZ4XltJTXSRIq6mYiaBnA=,6FAEE4DDB71705A179C88FE2CF70B335394D8DC5,cosmosvalcons1d7hwfhdhzuz6z7wg3l3v7u9nx5u5mrw9versat,False,True,False,,False,,False,,,
cosmosvaloper1fee375h0nmrymuray7jayqu9l7esg5g48pgjc0,cosmos1fee375h0nmrymuray7jayqu9l7esg5g4z4u85u,lsm-val,2hHZDbfznZ2lizOw0K9OBd1wZpLXwK30gE/+4l+WPTU=,82C5C2937BC22DB0DBB36D45A19DB9F429D48614,cosmosvalcons1stzu9ymmcgkmpkand4z6r8de7s5afps5cav0zv,False,True,False,,False,,False,,,
cosmosvaloper1felj9jv3k5xe3y2mdnnl4udqjn0f0lvku5x3c6,cosmos1felj9jv3k5xe3y2mdnnl4udqjn0f0lvkeqjy5f,v20-upgrade-val,wiYOq0yuWLBNUb3faq4BvryFOCjbfCrdDBCp9Okislk=,96DCED15AD439F94635A042DEA14C94587A9D9B9,cosmosvalcons1jmww69ddgw0egc66qsk759xfgkr6nkde4z0a20,False,True,False,,False,,False,,,
cosmosvaloper1fu4njsf8mw82nuwlvffhrpx5xy46p4l2te9k56,cosmos1fu4njsf8mw82nuwlvffhrpx5xy46p4l2wd3rcf,cudt,MiudDjMgtxqhfwSstKLchcQA6Tsc/H1S+E078JB4Es4=,295F0A2A3068AE3E39232F464B902FD6A8D81A49,cosmosvalcons1990s523sdzhruwfr9aryhyp0665dsxjfx5ucjf,False,True,False,,False,,False,,,
cosmosvaloper1fazu0m0tnuwa23dwlcqju4z6p5r2yxrt599lg8,cosmos1fazu0m0tnuwa23dwlcqju4z6p5r2yxrt3332y5,0base.vc,t0Yoals7uv2cJJugTF8e1f/2pA/vasY37LbBG79n2xY=,B31581E9FF571045531370E2D4895A2D6FEDECFB,cosmosvalcons1kv2cr60l2ugy25cnwr3dfz2694h7mm8muyensh,True,False,False,,False,,False,,,
cosmosvaloper1fa8jrgpsl08kdmkl9phryhhpl2nlpz0hwn9ajz,cosmos1fa8jrgpsl08kdmkl9phryhhpl2nlpz0ht83g73,Republic-Crypto-Runtime,XG+7QeVRvLGXWp5HIfgULVYfHdvDs0JpLVHks7x2Axg=,16C575C9DA579A73E2120F4FCD8F50751BCEAC42,cosmosvalcons1zmzhtjw627d88csjpa8umr6sw5duatzzjnrt9c,False,True,False,,False,,False,,,
cosmosvaloper1fl0x232wy5hhjzy5lfa0etc7h4w7ccqlw5gh8p,cosmos1fl0x232wy5hhjzy5lfa0etc7h4w7ccqltquztj,CrowdControl,0Riufmw0gHUn3TnmhfFMMxHelvosJi5NY4Ad06r4XiE=,5BF8DEB9F40D31CF7C5F6BDFEBABF74B0A280884,cosmosvalcons1t0udaw05p5cu7lzld007h2lhfv9zszyy60hv59,True,False,False,,False,,False,,,
cosmosvaloper1fluc75rrhw704q74v5frn4024wwxyzf66gf3yl,cosmos1fluc75rrhw704q74v5frn4024wwxyzf6luaygv,S16 Research Ventures,zRfzwRoe7lQu8gj13cgxY/K5Lu2vJmWIIzIkKLyjkBU=,60B130B635E86057DDC21D9916521EE3C8B5DB99,cosmosvalcons1vzcnpd34aps90hwzrkv3v5s7u0yttkueml20wq,False,True,False,,False,,False,,,
cosmosvaloper128kmrygt9qaguumc6gnwnlev2tj0dw3dxfs37c,cosmos128kmrygt9qaguumc6gnwnlev2tj0dw3drayyjt,demoday-validator,xBteo4mKPopDBXhVu0yrW9KUIn1nHtrg+7ORf0KzIPU=,924F15DA7C71921D1DE379DD0BA4493D47A094E9,cosmosvalcons1jf83tknuwxfp680r08wshfzf84r6p98f5jq48m,False,True,False,,False,,False,,,
cosmosvaloper122grl5a5zs8fjfxmakla0jhnh8dyy3vvn9n293,cosmos122grl5a5zs8fjfxmakla0jhnh8dyy3vvk38lfz,Keplr,rjlnCtaMLGYb8HE0vvR3uFoAbMQzJEy1aJtPZSrwDaA=,5264C61DB38CDC0EF1DA285A413AEFBA1A442708,cosmosvalcons12fjvv8dn3nwqauw69pdyzwh0hgdygfcg0xc2fv,False,True,False,,False,,False,,,
cosmosvaloper12220wxu3zxj5tllqeud22thl7t3re9xmh685e4,cosmos12220wxu3zxj5tllqeud22thl7t3re9xmjwnp4x,SilkNodes.io-Testnet,5aVhRDVtFFinT614v1RAoISDgIQIkDkg1E5XXPlz23g=,A9AF3B8A4FF0E6024F2474942072D157DE8A7F84,cosmosvalcons14xhnhzj07rnqyneywj2zquk32l0g5luynuj6ct,False,True,False,,False,,False,,,
cosmosvaloper12t56qjft8vx40yhauhrrj55mr9vnwwhw2lmxda,cosmos12t56qjft8vx40yhauhrrj55mr9vnwwhw0t0npw,cosmosrescue,kKIIXJ+bjU+Go8pXMBNIabhpvSETTPGLnXNmRs4wwI4=,03BB720014F4F28894935C09E0758B4F29F0B3BA,cosmosvalcons1qwahyqq57neg39yntsy7qavtfu5lpva6hsacq3,True,False,False,,False,,False,,,
cosmosvaloper12w92jv3hf8c767tyd7plfdtxsnuslxp6zrx9uw,cosmos12w92jv3hf8c767tyd7plfdtxsnuslxp68hjssa,AtlasStaking-Testnet,njeUc8DHNu7nHPB2tzvizygNW8orKejlGOt1BjGcT0A=,435172BBB1B76554A1465530D5458CB4C8832CB4,cosmosvalcons1gdgh9wa3kaj4fg2x25cd23vvknygxt95m9zkrv,True,False,False,,False,,False,,,
cosmosvaloper12wfqghc0zw7gj9qzqgg7vasy9tzw3rluzazamq,cosmos12wfqghc0zw7gj9qzqgg7vasy9tzw3rlu8fkghn,S16 Research Ventures,4mRV5FonQzP6C1cFRs05WzM4YDHm3WjW/a6nFWtQqDk=,5982B57CE258E5964ED95562C14CBC0219D8E1FE,cosmosvalcons1txpt2l8ztrjevnke243vzn9uqgva3c07xasl9z,False,True,False,,False,,False,,,
cosmosvaloper123eyrayh057cgxg8v0t5nnsmkwkt77cmkx784c,cosmos123eyrayh057cgxg8v0t5nnsmkwkt77cmnj2jet,haciyatmaz,1ioufhWIGAk6mTgYr5COqrRmnyHKcnpeUUcFPSm38Dg=,EFCC58C733D2CF13F1E68DA78DAED4BA7D47012E,cosmosvalcons1alx933en6t838u0x3kncmtk5hf75wqfw5wpw6m,False,True,False,,False,,False,,,
cosmosvaloper12jrdr3s9f2v6h3h8wzl5c32v77cmhs2jzrgnqj,cosmos12jrdr3s9f2v6h3h8wzl5c32v77cmhs2j8huxvp,Cypher Core,rdCi2PnIcauIRUoFBMGTE7cpHpCCviOps0x3POXCZtQ=,381A40FFD22300DFC5215242A86BAF35B45143ED,cosmosvalcons18qdypl7jyvqdl3fp2fp2s6a0xk69zsldyjxrrg,False,True,False,,False,,False,,,
cosmosvaloper12jm78lcft3af4x2gvqwgvvre04tmktq2xqj2vw,cosmos12jm78lcft3af4x2gvqwgvvre04tmktq2r5xlqa,Testnet cosmos Af,UxPnOZ/rctWVgmz55m80RAquLqCmXEmwgIVVDywJfLc=,5144CBF1DB983D51E7DC50E8095FA5C1889C2E7E,cosmosvalcons129zvhuwmnq74re7u2r5qjha9cxyfctn7gev94v,False,True,False,,False,,False,,,
cosmosvaloper12h702n0hdf9da6nx7a33dl4du94msam05jljkr,cosmos12h702n0hdf9da6nx7a33dl4du94msam03xt86s,POSITIVA,qVVKmSVTqTa+wy+i5tem0uqPvb5kS9YOBc90cRGJLn0=,1C823CD1897C15334A342D8BFE7E796D56D7E34D,cosmosvalcons1rjpre5vf0s2nxj359k9lulned4td0c6dsc7gyq,True,False,False,,False,,False,,,
cosmosvaloper12cxqd3v99r0kfxlwkqcfyptw0pwqpjc24rnz8c,cosmos12cxqd3v99r0kfxlwkqcfyptw0pwqpjc2sh8htt,Commons Hub,ZOy870kY5bIjIQXC5cpEb65SGmw081i//G7xIsdbZTU=,F18120EEC30FDDBCED882EE0CCC7374BA61622BC,cosmosvalcons17xqjpmkrplwmemvg9msve3ehfwnpvg4usjalut,False,True,False,,False,,False,,,
cosmosvaloper12e58snm5ctd4a7pamq9glq6fzyjrr6rv9fk93k,cosmos12e58snm5ctd4a7pamq9glq6fzyjrr6rvqazsa9,omk-node,XAZ91MDjS7Gt87lDWq951DbKhYM6W1EbChn0Fky4P00=,347D1ABB522355566D5B3694B24A8A9211C20AEB,cosmosvalcons1x3734w6jyd24vm2mx62tyj52jgguyzhtr6xdmk,False,True,False,,False,,False,,,
cosmosvaloper12emeq9s57tr7sekkhrca4akf43a3ar95a8e3el,cosmos12emeq9s57tr7sekkhrca4akf43a3ar95cndy4v,amanita,IQbqdRcx2Kld18GotYcXZ/GALVhSS7GfNBDjxu2iRKg=,F0C40756D3598A5D4D55D0E182DC8E161FC1FEFD,cosmosvalcons17rzqw4kntx996n246rsc9hywzc0urlham02mml,False,True,False,,False,,False,,,
cosmosvaloper12u47p59v6h6q45tsdzavhxnstafjx5mwq3j303,cosmos12u47p59v6h6q45tsdzavhxnstafjx5mw99xyrz,node-runner-07,KrxFGPNkHKMFSQkW02u0Uodj0gwNzUlIMQBXn/0wfgo=,3AF82B47211E2FD601DE25B8987C8F78D26C412E,cosmosvalcons18tuzk3eprchavqw7ykufsly00rfxcsfwgeemdz,False,True,False,,False,,False,,,
cosmosvaloper12a5wjalw23ltd8ls5rv0lyxcvvmvqptg5n7jv7,cosmos12a5wjalw23ltd8ls5rv0lyxcvvmvqptg3828qd,PRO Delegators,2EPVClId5if3ZfLzOv4a7YACFDc9MRT+ZvqMzULThLA=,6E3D0671801AAF3CE05A8C8043FD4B689708C151,cosmosvalcons1dc7svuvqr2hnecz63jqy8l2tdzts3s23yyw2v2,True,False,False,,False,,False,,,
cosmosvaloper1tp8vfm5y57h006m6uyn4kp843heyjdkps7nmm4,cosmos1tp8vfm5y57h006m6uyn4kp843heyjdkp428whx,infstones-rstest,eRgVcO73ikUF3mhXLVZ36/ZkQS3cIYeOMMvow0OhoEE=,6E33767CF379FC664384EACA77C8B1CF0D9F764A,cosmosvalcons1dcehvl8n087xvsuyat980j93euxe7aj2qm7wh8,False,True,False,,False,,False,,,
cosmosvaloper1tph26pp2m5jukv67fhpztezcgc6dnlaka8dkx6,cosmos1tph26pp2m5jukv67fhpztezcgc6dnlakcner2f,g8a-bad2,7d4/Fc0qmJ7t8m3JVyuoJ8cntPhEPdNjSTU90y8n+38=,E50FE084958C3A165DC273C158C7158C019122A3,cosmosvalcons1u587ppy43sapvhwzw0q433c43sqezg4r4nmadg,False,True,False,,False,,False,,,
cosmosvaloper1tpc9qrxlkl5m8gtlkwcy8cvan53rf9zu7uuc5q,cosmos1tpc9qrxlkl5m8gtlkwcy8cvan53rf9zumggdcn,Stakin,bqW4s7gLVXaT49IbycRNm/ijDblJamQJRklnRg8cYKc=,C4B43AD50671C3A148788BA0376D1B0C71D278D9,cosmosvalcons1cj6r44gxw8p6zjrc3wsrwmgmp3cay7xelqn33k,False,True,False,,False,,False,,,
cosmosvaloper1tz90j4nkws9rg8gf26r4z06vpx8nauayujt9mz,cosmos1tz90j4nkws9rg8gf26r4z06vpx8nauayexlsh3,my_node1,nzfsREIJrP2censBynivqR4zhHvAFYyCdqB2UuHcTWE=,F9B212B61A188B0975FA26B480FEF564A63FEAB2,cosmosvalcons1lxep9ds6rz9sja06y66gplh4vjnrl64jyfaasw,False,True,False,,False,,False,,,
cosmosvaloper1tz7lr0dfg8849lduuwzt4valqfxw95v902ea2q,cosmos1tz7lr0dfg8849lduuwzt4valqfxw95v927dgxn,Eaze Validator Testnet,TUUepm9sCdtZ1or6GcPmU5ikC7SadXMTkerNnbhkrMk=,954B3C04EBE46E4D808851C68C81B9957A48863C,cosmosvalcons1j49ncp8tu3hymqyg28rgeqdej4ay3p3us7cntj,True,False,False,,False,,False,,,
